symbol,totalBindingSites,log2FoldChange_dyna
PANK1,1,0.6429016407263484
CPEB3,1,0.9322580999118347
IDE,10,0.7320712236892146
NOC3L,1,1.1420848442102343
ALDH18A1,1,0.07723076386935553
ARHGAP19,3,0.2224040905658846
CHUK,1,0.5785337684381513
POLL,4,0.010838698473930253
ACTR1A,4,0.41241956323283674
SH3PXD2A,1,0.33227926549689485
ITPRIP,3,1.0036171088996473
XPNPEP1,1,0.22830977512761838
CACUL1,2,0.8218553927324488
CACUL1,2,0.8218553927324488
CACUL1,2,0.8218553927324488
CACUL1,2,0.8218553927324488
EIF3A,4,0.42718357641306215
EIF3A,4,0.42718357641306215
PRDX3,1,0.3547189269211117
TIAL1,5,0.36642005154859175
PNPLA2,1,0.09513541194471033
STIM1,4,0.21619723443758296
RRM1,2,0.7235481335432594
ZNF143,3,0.5111535467868796
WEE1,1,1.0313638384087926
SWAP70,3,1.387236473042246
CTR9,1,1.2970093907422096
ARNTL,1,0.05349226334849255
NUCB2,12,0.9242384008998088
ZDHHC13,1,0.21764059857878046
ANO3,2,0.5920555195793136
QSER1,9,0.047720264820412354
TCP11L1,2,1.8207853505633695
CAPRIN1,9,0.4196212009979794
PDHX,2,1.0118099686035094
TRIM44,3,0.4338382010836247
TTC17,8,0.5325222398171393
ACCS,1,0.5977664507388928
MADD,3,0.02559012792754875
TMX2,1,0.7734996656241463
CTNND1,5,0.015406331544735585
ZFP91,2,0.07420520025812645
CCDC86,1,0.24410454702779433
MARK2,5,0.06323761224468277
COX8A,3,0.7213949583086239
STIP1,1,0.23763354613610194
GPR137,5,2.3568384357860395
ESRRA,3,0.8966051595578548
PPP2R5B,1,1.7124635698460546
KLC2,8,0.8687047535938178
ANKRD13D,3,2.4613031917270924
LRP5,1,0.5179175683224182
IGHMBP2,2,0.39733227789713627
CTTN,2,0.26492884391365107
INPPL1,2,0.5279484758528658
ATG16L2,2,2.19317979997122
RELT,2,0.7260123557921445
ANKRD42,2,0.7636584295539658
CEP295,4,1.1628833932464677
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
PIWIL4,1,0.3919496863318015
SRSF8,1,0.09429220372387434
SRSF8,1,0.09429220372387434
ARHGAP42,1,0.23415737675135817
DDX10,1,1.5623154067524443
DLAT,1,0.941718144752583
RNF214,3,0.27442168159775526
CEP164,1,0.988757839988245
KMT2A,2,0.4540666519277086
ARCN1,1,0.4887667036090384
C2CD2L,3,2.5599490681645496
CBL,9,0.19896153196793115
OAF,2,0.1603934219726875
EI24,5,0.0030217591393823244
CHEK1,1,0.2502203271149974
ST3GAL4,2,0.8283650371760453
SLC25A22,3,2.065286338917092
DENND5A,2,1.1615557219707162
PIK3C2A,5,1.1210613638504057
HPS5,1,0.8576726607564595
KIF18A,2,1.0132435293243671
IMMP1L,2,0.4047091300654224
APIP,1,0.7191828838079605
PHF21A,4,0.7325426745924325
AMBRA1,14,0.5227155256664318
CELF1,5,0.04370157316688029
CELF1,5,0.04370157316688029
FNBP4,9,0.9443826271299268
NUP160,2,1.1652288424330974
VPS37C,1,0.22145539905790448
ATL3,4,0.1787229107826571
PC,1,0.13699782691405374
CLCF1,1,4.613339801940631
TMEM134,1,1.139681130309641
PITPNM1,2,1.5029081742094241
UNC93B1,1,0.3140163810632703
C11orf24,1,9.12828456728143e-4
FCHSD2,3,0.30744733487686693
RAB6A,10,0.5407579078883399
LIPT2,1,1.8918113284508489
ARRB1,4,0.377684972951016
GAB2,6,0.30225979223818555
CCDC90B,2,0.4616190552210652
PICALM,1,0.5220583086524113
MTMR2,4,0.8377109883280137
CCDC82,1,0.7367943144813933
MSANTD4,2,0.3819333789644884
ALKBH8,4,0.0966906886958089
PPP2R1B,2,0.7076599674342936
DDX6,4,0.4469452665623742
DDX6,4,0.4469452665623742
USP2,2,1.9405375394746542
FEZ1,1,0.004780389781709207
ZBTB44,6,0.5387279311133267
SNX19,4,0.28131483433542825
WNK1,11,0.021359858496695507
ERC1,2,1.0709822621033158
ADIPOR2,3,0.37538437185243817
ITFG2,1,0.3879793423318801
RAD51AP1,1,0.3529312108883716
TAPBPL,4,0.37936218645091896
LRRC23,2,0.6940494186105723
LRRC23,2,0.6940494186105723
LRRC23,2,0.6940494186105723
LRRC23,2,0.6940494186105723
LRRC23,2,0.6940494186105723
ENO2,2,3.5106803588718636
CDKN1B,3,0.1987984954833088
CDKN1B,3,0.1987984954833088
APOLD1,5,0.7760218520546036
DDX47,4,0.011908861409440795
ATF7IP,1,0.3645258222011833
AEBP2,5,0.7188161006715045
CMAS,1,0.9242606829791241
ETNK1,2,0.7190385720669531
ETNK1,2,0.7190385720669531
STK38L,2,0.640406383619801
ARNTL2,2,1.0112612626086503
PPFIBP1,1,0.8763678073387828
FAR2,1,0.8748414701023183
BICD1,1,0.6036294114328622
DNM1L,1,0.24138344765288067
PPHLN1,3,0.05353527071111228
TMEM117,2,1.092721158535247
ARID2,4,0.6502603750681676
PFKM,1,0.5948113546598929
TROAP,1,0.3743356985598106
ASIC1,1,0.28779673633914765
LARP4,7,0.6554057565750175
DIP2B,10,0.415608852717528
LETMD1,11,0.683062912613612
ACVR1B,1,0.7367167910548089
EIF4B,4,0.11323805428962347
GDF11,4,2.8011408110696325
COQ10A,2,1.0949497103159707
MBD6,4,0.10427791592496183
USP15,3,0.8283807264769195
MON2,2,0.7518819171280536
XPOT,1,0.5197956248779194
RAP1B,1,0.8365175921151626
RAP1B,1,0.8365175921151626
NUP107,3,0.18072191880176686
CPSF6,4,0.7074275825198417
CPSF6,4,0.7074275825198417
FRS2,1,0.7937652800782918
CCT2,12,0.3368708583924375
CNOT2,4,0.3515422709010303
ZDHHC17,1,1.0714273417495712
MRPL42,4,0.2555022406714025
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
VEZT,1,0.2530858922255729
METAP2,3,0.5235830239944919
TMPO,2,0.09963361369993906
APAF1,13,0.417610474932703
UTP20,2,0.38934573450629756
HSP90B1,3,0.46445354648723147
TXNRD1,3,0.14738468069210323
CHST11,16,0.9490980230029845
WASHC4,2,0.4189343264259483
RIC8B,1,1.6376289545575273
IFT81,1,1.2679365955757234
ATP2A2,13,0.3188636609230279
FAM216A,5,0.8563777062122884
CUX2,2,1.051485783420518
SH2B3,4,0.05805834818147471
ACAD10,2,1.709734115664807
MAPKAPK5,4,0.5700361359874608
TPCN1,9,0.41071063122971446
RFC5,2,1.2294008178258755
SUDS3,5,0.8117400172491785
GATC,2,1.1435129575205603
DYNLL1,2,0.8076310273387742
TMEM120B,3,0.4526319435025105
TMEM120B,3,0.4526319435025105
BCL7A,2,0.5949241399646313
KNTC1,6,1.3251973134020514
DDX55,2,0.45214528693447864
BRI3BP,10,0.5571890419465405
ULK1,1,0.41667305822142897
KDM5A,3,0.9403260133228406
RAD52,4,0.11860485399393933
C12orf4,1,1.5142630980521312
NOP2,1,0.12881917293207273
MAGOHB,1,0.27942520930357817
YBX3,1,0.27122202150460606
YBX3,1,0.27122202150460606
WBP11,4,0.33270850541023095
EPS8,2,0.9442034645452221
C2CD5,2,0.49494172677455855
BCAT1,10,1.2967844593098194
KRAS,1,0.27081365693513393
CPNE8,3,1.2746416463201882
SLC2A13,1,1.4787711839868714
GXYLT1,1,0.7062896588485822
PRICKLE1,1,1.1195538040357862
SLC38A1,2,0.9245582263696128
SLC38A2,5,0.09948076709353683
SENP1,2,0.0913710143953857
ASB8,1,0.06588397640122909
KANSL2,5,1.9907603603450617
KMT2D,25,1.5290120539107777
CERS5,4,0.5608482287812794
SLC11A2,8,0.7291591453032986
CSRNP2,2,0.7806387418409031
TFCP2,6,0.38857578768441653
RARG,1,0.9374891464368332
ATF7,2,0.11209403459752162
CBX5,12,1.020174078664466
ITGA7,2,0.8290146474753634
SMARCC2,2,0.7508085761170281
ZBTB39,2,1.0778449652232773
NEMP1,7,0.43043596340987383
R3HDM2,13,1.5316872385423257
DDIT3,2,1.4832472969552397
ZFC3H1,9,0.9843718280774291
"NAP1L1",6,0.3970897712538628
E2F7,3,0.5733652256308218
PPP1R12A,9,0.9984175553993485
SLC6A15,3,0.17697887137578694
ATP2B1,1,0.027032240943201256
EEA1,2,0.55042800177311
UBE2N,2,0.2615341326403241
CEP83,1,0.45872804652560056
CDK17,2,0.7350628715156368
NT5DC3,6,0.8143406129430407
C12orf73,1,0.3454068976146899
PRDM4,1,0.15124318668757275
GIT2,24,0.718313474413409
GPN3,1,0.32702952928499907
PPTC7,1,1.2619752835103277
ATXN2,9,0.7067644625628131
"NAA25",8,0.5058271962282079
HECTD4,6,1.8783053118493591
RBM19,2,0.5228715309676981
RBM19,2,0.5228715309676981
TBX3,1,0.7781596399086147
MED13L,7,1.5469020901700408
WSB2,1,0.7329249053017539
TAOK3,13,0.46640965260367084
CIT,11,0.7394880284946027
COQ5,1,0.21327394443634323
KDM2B,9,0.7026810556728751
KDM2B,9,0.7026810556728751
CLIP1,2,0.848608718928687
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
RSRC2,4,0.11030513160953423
ABCB9,1,0.7551647295340046
MPHOSPH9,2,0.40082304952996045
MPHOSPH9,2,0.40082304952996045
MPHOSPH9,2,0.40082304952996045
MPHOSPH9,2,0.40082304952996045
STX2,1,0.473618544337723
POLE,3,0.34663564021178905
ANKLE2,1,0.1549466341468547
GOLGA3,3,0.5599276923068732
ZMYM2,3,1.0735131426990985
IFT88,2,1.0825508806385904
CDK8,3,0.5359688772852262
PAN3,20,0.7048694973452823
USPL1,2,0.5347617146172854
B3GLCT,2,0.7112595934155178
FRY,8,1.7982938666097117
BRCA2,1,1.1459846174060244
RFC3,1,0.2500739244038122
UFM1,2,0.6303004389983642
AKAP11,4,1.0322064434894553
GTF2F2,5,0.033027528316401926
LRCH1,4,1.5505069209014313
ITM2B,5,0.3840157210206
ITM2B,5,0.3840157210206
ITM2B,5,0.3840157210206
FNDC3A,4,0.513685810496012
PHF11,2,0.7658061163223787
RNASEH2B,8,0.1255406682846146
WDFY2,2,1.084106719790144
ALG11,6,1.3201716624929967
CKAP2,1,0.36768013499648367
HNRNPA1L2,2,0.8325897295239661
PIBF1,13,1.2325974399521786
NDFIP2,2,0.4149798645757794
NDFIP2,2,0.4149798645757794
DNAJC3,1,0.5244051358290078
CLYBL,8,0.11443120822369503
CLYBL,8,0.11443120822369503
PCCA,3,0.8482265725113839
TPP2,5,0.859873207643832
ABHD13,3,0.621942655165364
ATP11A,8,0.748619235508993
ATP11A,8,0.748619235508993
CUL4A,4,0.08674142598844065
PSPC1,5,1.0860362967479613
XPO4,1,0.688889578493458
LATS2,1,0.7145209613964343
SACS,6,0.41476672008282633
PARP4,6,0.07399291612850896
CENPJ,1,0.8289781642087349
MTMR6,2,0.3192621662604448
SLC7A1,6,0.5669520894618482
UBL3,3,0.6359474237887927
CCDC169-SOHLH2,6,3.847980436332094
KBTBD6,1,0.016307211221441083
VWA8,9,1.5346727703378642
SLC25A30,2,1.166189803303834
ZC3H13,2,1.5821452155813707
LCP1,1,0.673828322996609
SUCLA2,2,1.515776558130133
KPNA3,3,0.013040903599703798
INTS6,5,0.5863982039081004
VPS36,2,0.7436905822304958
DIAPH3,2,1.9667492117845677
DACH1,23,0.6724079347520469
MZT1,6,1.8903892629553354
FBXL3,2,0.15619603483000777
MYCBP2,13,0.7359016070448668
SPRY2,2,0.6239948001703445
TGDS,1,0.5211116072261565
DZIP1,1,0.30008364264119497
UGGT2,3,0.18791531707606124
STK24,2,0.0028013409701823327
TEX30,1,0.14077380826337063
ARGLU1,2,0.7810164856851216
IRS2,1,1.4215208708958589
DCUN1D2,4,0.6354292111781333
DCUN1D2,4,0.6354292111781333
DCUN1D2,4,0.6354292111781333
DCUN1D2,4,0.6354292111781333
MMP14,2,0.9316093051501401
SCFD1,6,0.4593649417158287
ARHGAP5,2,0.14083484486573775
SRP54,1,0.9918788647760147
PNN,2,1.2843711861541867
PTGER2,1,0.5125545640053403
FBXO34,1,0.4277099907458002
KTN1,4,0.7422845600956511
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
ACTR10,1,0.7880036412401935
KIAA0586,3,0.6836485655617139
JKAMP,2,0.35494264274264586
MNAT1,7,0.8990931787226427
SLC38A6,3,0.2161431422101456
HIF1A,1,0.03989591526383615
SNAPC1,2,0.9371307758204476
MTHFD1,1,0.037550418579495155
MTHFD1,1,0.037550418579495155
ZBTB1,1,0.6760037132232057
FNTB,3,0.6331667394288049
GPHN,3,1.7081181236496241
PCNX1,9,0.514293612184005
DCAF4,1,0.7139778905141044
RBM25,2,0.7955613817783661
LIN52,11,2.152520300524072
FCF1,1,0.3912200775883705
YLPM1,1,0.6593729002809011
YLPM1,1,0.6593729002809011
FOS,3,2.1185327451483444
TTLL5,3,1.2761851528969685
SPATA7,2,0.1809407901850587
ZC3H14,3,0.0928293158502092
VRK1,1,1.134058259574415
EVL,4,0.02964476299259612
WDR20,3,0.10036876824849833
RCOR1,22,0.4374418496612136
MARK3,16,0.3139163367449891
BTBD6,2,0.6226172252200902
MTA1,2,0.1334032575995084
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
TTC5,2,0.9838615047187518
SUPT16H,2,0.3940034638702405
RAB2B,3,1.8159072407317405
RABGGTA,2,0.4828807787853501
STRN3,4,0.4325529301713986
HECTD1,4,0.8425953513012832
EAPP,1,0.416979007452459
CFL2,1,0.9124842308263097
BAZ1A,3,2.6429755814277462
NFKBIA,3,2.636587502210781
RALGAPA1,2,0.4804594841889354
RALGAPA1,2,0.4804594841889354
TRAPPC6B,1,0.5098556560132702
TRAPPC6B,1,0.5098556560132702
TRAPPC6B,1,0.5098556560132702
MIS18BP1,1,0.7245232781857186
POLE2,1,0.479380402952529
MAP4K5,5,0.7800575284571631
NIN,2,0.9865406667274722
WDHD1,4,0.49744202238495544
EXOC5,1,0.05669587372251212
TIMM9,2,0.7122062382995485
WDR89,2,1.3341721154588781
ZFYVE26,4,0.08364019185337787
ACTN1,1,0.29627634417320936
DCAF5,2,0.4153549570271314
SYNJ2BP,1,0.5921135355182231
ENTPD5,5,0.3361861863395764
AREL1,2,0.07494231345925363
ACYP1,4,1.4799934037368905
POMT2,1,0.23324026775694895
TMED8,3,0.8745765034373818
ALKBH1,5,0.6109887837914365
CEP128,8,1.4094720768820073
GTF2A1,1,0.5955414535533907
SEL1L,2,0.01725028495770109
FOXN3,9,0.6061400234722069
RPS6KA5,4,0.29603313216770993
CCDC88C,4,0.8844545871412338
NDUFB1,3,0.7591070484823906
SYNE3,2,0.01836091966977423
SLC25A29,4,0.625489228631389
BAG5,1,0.9386878408685343
CDCA4,1,0.8446098658896039
NIPA1,1,0.8908619400692999
EIF2AK4,3,0.4526783436749359
BUB1B,1,0.45801960431571936
KNL1,4,0.9000940197939679
SPINT1,2,1.954036015114758
CHAC1,2,1.7747897202815481
NUSAP1,8,0.3061280825580279
MAPKBP1,2,1.0159304352583411
CAPN3,4,1.2440659883687333
STARD9,5,1.6729283947164661
CCNDBP1,2,0.01674608786684103
CCNDBP1,2,0.01674608786684103
CCNDBP1,2,0.01674608786684103
CTDSPL2,6,0.399798574588067
BLOC1S6,2,1.1165099842671329
DTWD1,1,0.6158184810654415
USP8,3,0.36219645977762305
AP4E1,1,1.5485236304274008
MAPK6,5,1.2226869942405822
MINDY2,1,0.998221957844351
RNF111,4,0.18110986868536524
LACTB,6,0.6993160709330194
USP3,7,0.09009936560539525
DIS3L,1,0.29672223561383515
MAP2K1,3,0.7298285686730721
ZWILCH,2,0.03564527813302814
ZWILCH,2,0.03564527813302814
SMAD6,1,1.1119580359300316
IQCH,1,0.868777840622945
C15orf61,3,2.07461416501683
MAP2K5,4,0.41411758813898614
PIAS1,3,0.008127223929446521
GLCE,1,0.2173307747522745
KIF23,1,0.7237912874450326
ARID3B,2,0.9382027430128665
CLK3,2,0.34591066539867926
UBE2Q2,1,0.18456495260710232
ISL2,2,1.1810360800082509
RCN2,1,1.2938884147637582
IREB2,5,0.5022426669378923
ZFAND6,6,0.18191004551155388
WHAMM,1,0.8400478976419565
ZNF592,3,0.26575615001375413
ZNF592,3,0.26575615001375413
ZNF592,3,0.26575615001375413
ZNF592,3,0.26575615001375413
ZNF592,3,0.26575615001375413
AKAP13,3,0.12860136004750988
AEN,3,1.7006021731087468
FANCI,4,0.17829592899408706
IQGAP1,8,1.4641133313733665
BLM,4,0.21362776557395077
MAN2A2,2,0.1438748811975242
MAN2A2,2,0.1438748811975242
MAN2A2,2,0.1438748811975242
MAN2A2,2,0.1438748811975242
MAN2A2,2,0.1438748811975242
CHD2,1,1.6059350609462104
MEF2A,1,1.1415236052601194
ASB7,1,0.21839160361859172
UBE3A,9,0.742887374086322
ATP10A,3,0.5441651074540617
KATNBL1,1,0.1691630202289435
SLC12A6,2,0.0694888364150831
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
AQR,5,0.6275897663693232
ZNF770,4,0.3914448556472101
INO80,3,0.5967411480834645
VPS39,4,0.8539985811996278
TMEM87A,5,0.5410347406125846
ZNF106,2,0.21483080538705532
LRRC57,2,0.046642155052796605
TTBK2,6,0.7919776016893535
UBR1,2,1.3898326383903543
TRPM7,21,0.6621226119829067
LYSMD2,1,0.7273851217892399
LEO1,3,0.25868491138756117
MYO5A,4,1.1621159704375037
FAM214A,4,1.136430595623167
PIGBOS1,1,0.13921773711479005
NEDD4,3,1.0451611200470943
ZNF280D,2,0.918706812826265
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
ADAM10,3,0.5829440705182296
SLTM,7,0.626789375128541
ICE2,1,0.13569232337920806
VPS13C,1,0.6526150775905469
HERC1,9,1.0154921857817591
CSNK1G1,2,0.434549762039344
UBAP1L,5,2.624317923345149
DENND4A,10,0.335483223428221
ANP32A,26,0.09077742669527943
ANP32A,26,0.09077742669527943
THAP10,1,0.822922282968661
MYO9A,8,0.7124440837466616
FAM219B,2,1.8015272942983216
FAM219B,2,1.8015272942983216
FAM219B,2,1.8015272942983216
PTPN9,9,1.474629546310462
ETFA,6,0.3007262413968927
SCAPER,2,1.607168108894375
PEAK1,3,0.7509379125232003
TBC1D2B,4,0.3601592916381333
ST20,4,0.23298377459805727
EFL1,1,2.482132793611421
BTBD1,2,0.3255461139962201
PRC1,2,0.6909859316164786
LINS1,5,0.9131254741271263
CHSY1,3,0.8944953865492551
RAB40C,6,0.328142581253533
CRAMP1,4,0.9649975026750995
MAPK8IP3,5,0.739998559104431
ATP6V0C,7,0.6460920714354029
SRRM2,2,0.1932558510923711
TNFRSF12A,3,1.1959574749517063
CLEC16A,4,0.09396954897967787
CCP110,2,0.8696360978309395
ACSM3,3,0.3364605069755368
METTL9,2,0.44986510233716004
UQCRC2,1,0.1872157516369787
POLR3E,7,0.5235343166670648
PLK1,3,5.014992491230033e-4
ATXN2L,1,0.5847940110224689
SETD1A,3,0.28166421934098207
PHKB,2,0.6098594384427564
HEATR3,4,0.5969303561332213
CHD9,10,0.25872398191645235
KATNB1,1,0.1403727804069547
USB1,3,0.7160391601587056
PDP2,3,0.23653036158966584
PSKH1,1,1.3661554110487582
NFATC3,7,1.124556999165263
SLC7A6,3,0.6175394627301423
ZFP90,1,0.7751751595433536
TANGO6,3,0.7108545265660472
NFAT5,3,0.8536906822287994
NFAT5,3,0.8536906822287994
WWP2,3,3.8327199217513668
TERF2IP,1,0.36738518709859397
CMIP,4,0.15481398618062245
ZFPM1,3,0.2633479233946443
SPG7,2,0.008910050213064504
ZNF276,2,0.471371226451277
ZNF276,2,0.471371226451277
ZNF276,2,0.471371226451277
ZNF276,2,0.471371226451277
ZNF276,2,0.471371226451277
ZNF276,2,0.471371226451277
GAS8,1,0.6445082879012344
POLR3K,5,1.900947076914188
LUC7L,2,0.1179633118644586
HAGH,2,1.9587002137834288
SLX4,1,1.3238513105590395
CREBBP,6,0.2301086908028642
ADCY9,13,2.5742373363454454
USP7,2,0.5929981682865619
TXNDC11,1,0.6056252943545098
ZC3H7A,1,0.3348900802772754
XYLT1,13,0.6515947236632834
SMG1,4,0.6439619831437643
THUMPD1,6,0.32841479998078615
THUMPD1,6,0.32841479998078615
DCUN1D3,1,0.32710206556164967
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
NPIPB4,6,0.8523850728055549
CDR2,3,0.22219647033136744
USP31,8,0.4476145931172022
EARS2,1,0.00924101048480804
PALB2,2,0.7210949998790974
ARHGAP17,2,0.9820101640074644
ZKSCAN2,1,0.14330295985971758
GTF3C1,2,1.012532180936722
KCTD13,1,0.9427040204106274
KCTD13,1,0.9427040204106274
YPEL3,1,4.370886384869376
NPIPB13,1,0.9345647231321494
ZNF764,5,3.987062350776829
C16orf87,1,2.1320309645411237
N4BP1,13,0.13714689281023784
KIFC3,3,0.2848155359895126
KIFC3,3,0.2848155359895126
CFAP20,3,0.6337728522110628
CNOT1,11,0.19024815060093556
DYNC1LI2,1,0.25244273797453404
"NAE1",1,0.07933834999838753
RANBP10,5,0.17710446481982406
SLC12A4,1,1.734015972080943
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
COG8,1,0.23551520511988241
EXOSC6,1,1.3897319019419954
ST3GAL2,2,1.8235567829070913
MPHOSPH6,1,0.16632684834784056
MBTPS1,5,0.23966844275879762
HSDL1,1,0.5877223153925107
ZDHHC7,3,0.3683706489326829
C16orf74,3,0.5661398421715581
ZCCHC14,8,0.127794107376892
SLC7A5,12,0.03242891944715531
MVD,2,0.2435687869870885
FANCA,29,1.0548357560987072
RPA1,4,0.2388139379346561
EMC6,1,0.5123253060846281
RABEP1,3,0.5768442416539206
RPAIN,1,1.3074614962135096
MIS12,3,1.5536469301030968
RNASEK,11,0.2878655249131862
POLR2A,1,0.7519685253640231
EIF4A1,2,0.060852484636585845
KDM6B,3,1.2703577596465792
CNTROB,1,0.39091996075474866
NDEL1,4,0.9045128691142932
COX10,4,0.23776648908190337
ADORA2B,1,1.0050035801576231
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
TTC19,1,0.4508792572571315
RAI1,7,1.3285508429815545
EPN2,1,0.548603021363817
SPECC1,6,0.7958982663636412
TRAF4,5,2.3706437046102384
TAOK1,12,1.2285510111490365
NSRP1,5,1.1252310697425958
GOSR1,1,0.03211186346590815
ATAD5,7,0.7393466355570374
NF1,3,0.352425659065018
SUZ12,6,0.22990809191012865
RHOT1,15,2.076674269130918
ZNF207,3,0.14778179002461403
CDK5R1,1,2.3777596953368962
AP2B1,6,0.23963546634500357
MSL1,4,2.0950091742671617
WIPF2,3,0.11351260699194307
NKIRAS2,4,0.783875846811572
MLX,1,0.17857978857370868
KPNB1,5,0.28842511114430447
DLX4,1,1.3464090865651865
AKAP1,2,0.28744970298393874
RAD51C,5,0.895623502731231
PPM1E,6,0.3463039114130986
RPS6KB1,2,0.27019613598123776
TLK2,10,0.1349357793213108
DCAF7,2,0.11240092719896745
PRKCA,6,3.429130189741196
BPTF,1,0.9822751801612661
ARSG,2,2.481434944508008
MFSD11,2,1.0279433348256815
TNRC6C,4,1.1832146777639305
RNF213,3,0.4148967077749113
VPS53,3,0.6337414889548115
ABR,1,9.913849142059103e-4
CRK,1,0.10698537349636163
METTL16,3,0.2727026259167955
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
NCBP3,3,0.4818707211155166
ZZEF1,4,0.25751962530962497
UBE2G1,1,0.13682541858843006
UBE2G1,1,0.13682541858843006
UBE2G1,1,0.13682541858843006
SLC25A11,12,0.9529083911229977
CAMTA2,1,1.1598499070740709
DLG4,7,4.642569146741854
DLG4,7,4.642569146741854
NEURL4,2,0.3135909927646253
FXR2,2,1.2048180360947682
PER1,1,1.5661588365881407
ELAC2,2,0.04134484512014522
CDRT4,2,1.0751650011743776
TVP23C,3,1.0516909830102503
NCOR1,7,0.6234592631270512
PLD6,4,3.6120779181510057
AKAP10,10,0.892401086921005
SPAG5,1,0.668373876756503
FAM222B,2,0.1772405449683591
PHF12,5,0.29348230139097936
MYO18A,1,0.6826128482283069
NUFIP2,1,0.5551011599542999
ABHD15,6,0.24752602599551504
SSH2,8,0.39774168266953014
CRLF3,3,0.6959345704259002
FBXL20,15,1.8032939460244246
MIEN1,2,1.6495939883802164
MED24,1,0.03349263673171187
NR1D1,1,1.230468390356831
TOP2A,4,0.955248515381252
DNAJC7,1,0.15961939173078685
ATXN7L3,2,1.6888256368688168
CDC27,5,0.01625281293154102
ZNF652,11,1.027989378005546
ZNF652,11,1.027989378005546
SPOP,1,0.1674420392970604
FAM117A,2,0.08005697438321148
SPAG9,4,0.7659750287764716
MBTD1,2,0.4270704627938383
MMD,3,1.4223366361248844
TRIM37,3,0.14957096996928393
USP32,12,0.4130174173839263
BRIP1,10,0.4766654267128481
INTS2,1,0.5480786546533183
MED13,4,1.4209870998760106
ERN1,4,1.6337596238132692
DDX5,2,0.2956197153048715
SMURF2,16,0.36932538440284446
GNA13,2,0.5982484287001613
HELZ,1,0.2546603390623991
SLC39A11,15,0.33544619785542446
FAM104A,3,1.5818997691892458
SLC25A19,13,0.3324984754565452
CYTH1,4,0.1882027383143198
CBX4,1,1.095389982606973
NPLOC4,1,0.3462342749989121
ARHGDIA,2,1.5364367456775765
SIRT7,8,0.3704727261413317
MAFG,9,1.2749398810162906
FASN,11,0.5430900150887958
WDR45B,2,0.16015422815481986
SMCHD1,3,1.3210194930126222
MYL12A,1,0.22227229428555173
MYL12B,2,0.11929345446160441
SEH1L,5,0.4002734935445281
CEP192,3,1.1444297635412455
MIB1,7,0.6953941743238312
